names,length,no_res_TM_Phob,no_hel_Phob,type,mode,T,chromosome,coorStart,coorEnd
smorf80871,34,0,0,sORFs,real,0.2255,7,76633,76737
smorf80882,39,0,0,sORFs,real,0.3504,7,78739,78858
smorf80890,47,0,0,sORFs,real,0.383,7,81271,81414
smorf809,27,0,0,sORFs,real,0.321,1,227098,227181
smorf80905,49,22,1,sORFs,real,0.4558,7,89728,89877
smorf80923,53,0,0,sORFs,real,0.3522,7,94744,94905
smorf80927,85,0,0,sORFs,real,0.2314,7,95455,95712
smorf8096,31,0,0,sORFs,real,0.2796,2,62996,63091
smorf80963,89,29,1,sORFs,real,0.3258,7,102466,102735
smorf8098,26,0,0,sORFs,real,0.1667,2,63623,63703
smorf80993,64,0,0,sORFs,real,0.3594,7,110758,110952
smorf810,40,0,0,sORFs,real,0.2833,1,227308,227430
smorf81001,47,17,1,sORFs,real,0.3546,7,112030,112173
smorf81005,27,16,1,sORFs,real,0.4568,7,112399,112482
smorf81035,27,0,0,sORFs,real,0.3457,7,121351,121434
smorf81039,41,19,1,sORFs,real,0.4715,7,122431,122556
smorf81043,78,0,0,sORFs,real,0.3932,7,123301,123537
smorf81053,45,0,0,sORFs,real,0.3259,7,129259,129396
smorf81069,34,21,1,sORFs,real,0.3137,7,140188,140292
smorf81077,64,39,2,sORFs,real,0.3542,7,144133,144327
smorf81092,55,0,0,sORFs,real,0.3818,7,148120,148287
smorf81099,56,0,0,sORFs,real,0.4167,7,150559,150729
smorf81111,47,0,0,sORFs,real,0.3688,7,152785,152928
smorf81130,60,0,0,sORFs,real,0.2833,7,156184,156366
smorf81131,50,0,0,sORFs,real,0.26,7,156400,156552
smorf81139,26,0,0,sORFs,real,0.2564,7,159292,159372
smorf81162,64,23,1,sORFs,real,0.5,7,162799,162993
smorf81177,46,22,1,sORFs,real,0.2754,7,165121,165261
smorf81178,30,0,0,sORFs,real,0.2,7,165514,165606
smorf81180,50,0,0,sORFs,real,0.3133,7,166003,166155
smorf81192,43,0,0,sORFs,real,0.2946,7,171355,171486
smorf81203,26,0,0,sORFs,real,0.3333,7,175372,175452
smorf81274,58,0,0,sORFs,real,0.3333,7,196264,196440
smorf81275,26,0,0,sORFs,real,0.2949,7,196717,196797
smorf81306,26,0,0,sORFs,real,0.2949,7,204247,204327
smorf81307,29,0,0,sORFs,real,0.4483,7,204619,204708
smorf8131,37,20,1,sORFs,real,0.5045,2,72971,73084
smorf81310,34,0,0,sORFs,real,0.1667,7,206146,206250
smorf81314,33,0,0,sORFs,real,0.3434,7,206731,206832
smorf81362,63,20,1,sORFs,real,0.4286,7,226078,226269
smorf8139,37,0,0,sORFs,real,0.2432,2,74585,74698
smorf8141,48,0,0,sORFs,real,0.375,2,75005,75151
smorf81443,29,19,1,sORFs,real,0.5057,7,248293,248382
smorf81470,38,0,0,sORFs,real,0.3421,7,252799,252915
smorf81487,27,0,0,sORFs,real,0.3704,7,257320,257403
smorf81543,62,0,0,sORFs,real,0.3387,7,267643,267831
smorf81574,29,0,0,sORFs,real,0.4598,7,274510,274599
smorf81582,28,0,0,sORFs,real,0.3571,7,277252,277338
smorf81589,43,0,0,sORFs,real,0.3411,7,280594,280725
smorf81590,35,0,0,sORFs,real,0.3238,7,280732,280839
smorf81630,32,0,0,sORFs,real,0.1667,7,291754,291852
smorf81683,38,25,1,sORFs,real,0.4912,7,304078,304194
smorf817,29,0,0,sORFs,real,0.3333,1,229309,229398
smorf81709,30,0,0,sORFs,real,0.2667,7,310366,310458
smorf81717,58,33,1,sORFs,real,0.431,7,312934,313110
smorf81720,52,18,1,sORFs,real,0.3782,7,314410,314568
smorf81740,46,0,0,sORFs,real,0.2899,7,318556,318696
smorf81742,72,38,2,sORFs,real,0.3657,7,318988,319206
smorf81751,34,0,0,sORFs,real,0.2745,7,321679,321783
smorf81757,28,0,0,sORFs,real,0.1667,7,323740,323826
smorf81765,29,0,0,sORFs,real,0.2414,7,327163,327252
smorf81768,27,0,0,sORFs,real,0.3086,7,327745,327828
smorf81772,32,0,0,sORFs,real,0.3125,7,328333,328431
smorf81804,28,0,0,sORFs,real,0.2857,7,334702,334788
smorf81819,28,0,0,sORFs,real,0.25,7,345604,345690
smorf81826,26,0,0,sORFs,real,0.2564,7,349489,349569
smorf8184,26,18,1,sORFs,real,0.5256,2,80228,80308
smorf81859,31,0,0,sORFs,real,0.2151,7,355729,355824
smorf81875,34,0,0,sORFs,real,0.4706,7,359104,359208
smorf81877,31,0,0,sORFs,real,0.3226,7,360178,360273
smorf81895,44,22,1,sORFs,real,0.3712,7,363949,364083
smorf81913,32,0,0,sORFs,real,0.3229,7,366673,366771
smorf81916,28,0,0,sORFs,real,0.3333,7,368308,368394
smorf81991,26,0,0,sORFs,real,0.1667,7,393787,393867
smorf82012,42,0,0,sORFs,real,0.2778,7,397945,398073
smorf82029,57,0,0,sORFs,real,0.3275,7,402253,402426
smorf82032,41,20,1,sORFs,real,0.3333,7,404602,404727
smorf82062,38,0,0,sORFs,real,0.3333,7,412678,412794
smorf82063,52,0,0,sORFs,real,0.25,7,413005,413163
smorf82064,32,25,1,sORFs,real,0.5,7,413575,413673
smorf82065,62,0,0,sORFs,real,0.2634,7,415798,415986
smorf82069,29,0,0,sORFs,real,0.4368,7,416992,417081
smorf82081,72,20,1,sORFs,real,0.3843,7,420682,420900
smorf82094,45,0,0,sORFs,real,0.2963,7,425086,425223
smorf82120,52,20,1,sORFs,real,0.3397,7,433066,433224
smorf82126,60,18,1,sORFs,real,0.3333,7,435256,435438
smorf82127,29,0,0,sORFs,real,0.3103,7,435475,435564
smorf82131,29,0,0,sORFs,real,0.3218,7,436915,437004
smorf82136,30,21,1,sORFs,real,0.4,7,438148,438240
smorf82137,29,20,1,sORFs,real,0.2989,7,438376,438465
smorf82138,54,19,1,sORFs,real,0.3642,7,438736,438900
smorf82146,37,0,0,sORFs,real,0.3063,7,441256,441369
smorf82151,58,20,1,sORFs,real,0.3103,7,443623,443799
smorf82169,29,0,0,sORFs,real,0.3103,7,448579,448668
smorf8217,56,0,0,sORFs,real,0.256,2,89804,89974
smorf82181,58,0,0,sORFs,real,0.2874,7,452005,452181
smorf82194,36,0,0,sORFs,real,0.3704,7,454660,454770
smorf82204,91,24,1,sORFs,real,0.3297,7,457870,458145
smorf82290,28,0,0,sORFs,real,0.1548,7,483019,483105
smorf82291,44,0,0,sORFs,real,0.3106,7,483778,483912
smorf82293,52,19,1,sORFs,real,0.4487,7,484357,484515
smorf8231,28,19,1,sORFs,real,0.4167,2,92219,92305
smorf82326,68,21,1,sORFs,real,0.3284,7,490477,490683
smorf82332,58,0,0,sORFs,real,0.4138,7,491947,492123
smorf82356,27,0,0,sORFs,real,0.3827,7,497881,497964
smorf82362,41,23,1,sORFs,real,0.4065,7,499876,500001
smorf82435,91,0,0,sORFs,real,0.3407,7,528775,529050
smorf82438,77,21,1,sORFs,real,0.2381,7,531307,531540
smorf82482,35,0,0,sORFs,real,0.3524,7,544450,544557
smorf82487,55,0,0,sORFs,real,0.3697,7,545665,545832
smorf825,33,20,1,sORFs,real,0.3131,1,872,973
smorf82542,51,0,0,sORFs,real,0.3529,7,557305,557460
smorf82543,43,0,0,sORFs,real,0.3953,7,557917,558048
smorf82604,70,20,1,sORFs,real,0.3952,7,571453,571665
smorf82622,57,0,0,sORFs,real,0.2105,7,576619,576792
smorf82637,28,0,0,sORFs,real,0.381,7,579322,579408
smorf82649,70,0,0,sORFs,real,0.219,7,581524,581736
smorf82661,27,0,0,sORFs,real,0.284,7,584527,584610
smorf82691,36,0,0,sORFs,real,0.287,7,592492,592602
smorf82718,70,18,1,sORFs,real,0.1952,7,598882,599094
smorf82760,30,0,0,sORFs,real,0.2889,7,605860,605952
smorf82766,44,26,1,sORFs,real,0.4924,7,610357,610491
smorf82806,61,19,1,sORFs,real,0.3825,7,619987,620172
smorf82809,28,0,0,sORFs,real,0.4286,7,621739,621825
smorf82826,32,0,0,sORFs,real,0.2083,7,624886,624984
smorf82830,46,0,0,sORFs,real,0.3333,7,627517,627657
smorf82887,40,18,1,sORFs,real,0.275,7,639640,639762
smorf829,44,21,1,sORFs,real,0.3485,1,1475,1609
smorf82915,71,30,1,sORFs,real,0.3709,7,647953,648168
smorf82916,39,17,1,sORFs,real,0.3504,7,648235,648354
smorf82917,57,17,1,sORFs,real,0.3275,7,648358,648531
smorf82919,35,19,1,sORFs,real,0.3619,7,648850,648957
smorf82931,56,0,0,sORFs,real,0.3214,7,651289,651459
smorf82936,40,21,1,sORFs,real,0.4583,7,652921,653043
smorf82937,28,0,0,sORFs,real,0.2857,7,653077,653163
smorf82939,26,0,0,sORFs,real,0.3205,7,653689,653769
smorf82966,30,0,0,sORFs,real,0.3556,7,661141,661233
smorf82993,61,20,1,sORFs,real,0.3279,7,669970,670155
smorf8301,29,15,1,sORFs,real,0.4713,2,115328,115417
smorf83014,31,0,0,sORFs,real,0.4301,7,675646,675741
smorf83021,35,0,0,sORFs,real,0.3619,7,678205,678312
smorf83048,78,23,1,sORFs,real,0.3504,7,682330,682566
smorf83075,50,18,1,sORFs,real,0.4067,7,687628,687780
smorf8309,36,0,0,sORFs,real,0.2778,2,116864,116974
smorf83122,33,18,1,sORFs,real,0.3636,7,694456,694557
smorf83127,26,0,0,sORFs,real,0.4103,7,695188,695268
smorf83150,73,0,0,sORFs,real,0.3607,7,700372,700593
smorf83173,33,19,1,sORFs,real,0.4141,7,706417,706518
smorf83189,32,0,0,sORFs,real,0.3958,7,712990,713088
smorf83190,60,18,1,sORFs,real,0.3833,7,713104,713286
smorf83193,32,20,1,sORFs,real,0.4271,7,713419,713517
smorf832,56,20,1,sORFs,real,0.3274,1,2129,2299
smorf83219,73,19,1,sORFs,real,0.4384,7,727939,728160
smorf83244,35,0,0,sORFs,real,0.4,7,736453,736560
smorf83255,39,0,0,sORFs,real,0.2393,7,739267,739386
smorf83295,43,0,0,sORFs,real,0.3488,7,754366,754497
smorf83301,49,0,0,sORFs,real,0.2993,7,755539,755688
smorf83325,30,0,0,sORFs,real,0.2444,7,763360,763452
smorf83339,38,0,0,sORFs,real,0.193,7,766234,766350
smorf8334,48,29,1,sORFs,real,0.4375,2,121934,122080
smorf83340,74,20,1,sORFs,real,0.2793,7,766576,766800
smorf83341,34,0,0,sORFs,real,0.3333,7,766894,766998
smorf8335,32,0,0,sORFs,real,0.1875,2,122366,122464
smorf83355,72,21,1,sORFs,real,0.3426,7,772021,772239
smorf83368,116,24,1,sORFs,real,0.3678,7,779077,779427
smorf83371,62,0,0,sORFs,real,0.328,7,779764,779952
smorf83375,43,21,1,sORFs,real,0.4109,7,781399,781530
smorf83378,44,18,1,sORFs,real,0.3788,7,783955,784089
smorf83388,32,0,0,sORFs,real,0.3646,7,785122,785220
smorf83397,33,0,0,sORFs,real,0.3737,7,787114,787215
smorf83400,45,0,0,sORFs,real,0.3556,7,788098,788235
smorf83401,64,0,0,sORFs,real,0.1927,7,788317,788511
smorf83421,48,19,1,sORFs,real,0.4028,7,793051,793197
smorf83423,41,0,0,sORFs,real,0.3415,7,793459,793584
smorf83424,36,0,0,sORFs,real,0.2778,7,793612,793722
smorf83443,34,0,0,sORFs,real,0.2647,7,797965,798069
smorf83445,26,0,0,sORFs,real,0.3077,7,798133,798213
smorf83446,35,0,0,sORFs,real,0.2762,7,798292,798399
smorf83450,72,0,0,sORFs,real,0.3148,7,801871,802089
smorf83451,44,0,0,sORFs,real,0.3939,7,802132,802266
smorf83466,30,0,0,sORFs,real,0.3444,7,806278,806370
smorf83472,43,0,0,sORFs,real,0.1628,7,807844,807975
smorf83484,34,0,0,sORFs,real,0.3431,7,810703,810807
smorf83524,40,0,0,sORFs,real,0.3917,7,823150,823272
smorf83546,53,39,2,sORFs,real,0.4906,7,827170,827331
smorf83636,29,0,0,sORFs,real,0.3448,7,845725,845814
smorf83664,43,0,0,sORFs,real,0.3333,7,854782,854913
smorf83670,35,0,0,sORFs,real,0.3524,7,857530,857637
smorf83674,31,0,0,sORFs,real,0.3763,7,859048,859143
smorf83678,67,0,0,sORFs,real,0.3433,7,859606,859809
smorf83710,43,0,0,sORFs,real,0.3256,7,867409,867540
smorf83721,41,0,0,sORFs,real,0.4309,7,871351,871476
smorf83724,34,0,0,sORFs,real,0.2941,7,871948,872052
smorf8374,50,23,1,sORFs,real,0.3933,2,133760,133912
smorf83740,40,0,0,sORFs,real,0.275,7,876244,876366
smorf83741,80,23,1,sORFs,real,0.3667,7,876514,876756
smorf83775,34,0,0,sORFs,real,0.3824,7,884074,884178
smorf83789,28,0,0,sORFs,real,0.3452,7,888046,888132
smorf83790,33,17,1,sORFs,real,0.4444,7,888253,888354
smorf838,29,0,0,sORFs,real,0.3103,1,4052,4141
smorf83803,26,0,0,sORFs,real,0.3333,7,892477,892557
smorf83816,38,0,0,sORFs,real,0.2895,7,894361,894477
smorf8382,40,24,1,sORFs,real,0.3833,2,135560,135682
smorf83821,31,0,0,sORFs,real,0.3763,7,897190,897285
smorf8385,30,22,1,sORFs,real,0.4556,2,137471,137563
smorf83855,54,0,0,sORFs,real,0.3086,7,903223,903387
smorf83859,33,0,0,sORFs,real,0.404,7,905725,905826
smorf8386,31,0,0,sORFs,real,0.3656,2,137711,137806
smorf83870,33,0,0,sORFs,real,0.3939,7,910201,910302
smorf83877,60,22,1,sORFs,real,0.3722,7,911476,911658
smorf83887,85,19,1,sORFs,real,0.2627,7,914644,914901
smorf8389,34,20,1,sORFs,real,0.4314,2,138230,138334
smorf83909,44,0,0,sORFs,real,0.1818,7,920200,920334
smorf83924,46,18,1,sORFs,real,0.4058,7,924466,924606
smorf8394,29,0,0,sORFs,real,0.2874,2,140321,140410
smorf83970,29,0,0,sORFs,real,0.2299,7,930955,931044
smorf83972,29,0,0,sORFs,real,0.3678,7,931348,931437
smorf84018,27,0,0,sORFs,real,0.358,7,942658,942741
smorf84024,31,21,1,sORFs,real,0.4516,7,944878,944973
smorf84028,46,0,0,sORFs,real,0.3116,7,947149,947289
smorf84042,64,0,0,sORFs,real,0.3333,7,951559,951753
smorf84045,43,23,1,sORFs,real,0.4264,7,952396,952527
smorf84054,74,0,0,sORFs,real,0.2928,7,953587,953811
smorf84079,39,0,0,sORFs,real,0.3761,7,959398,959517
smorf84090,32,0,0,sORFs,real,0.3542,7,965581,965679
smorf84123,61,17,1,sORFs,real,0.4044,7,973747,973932
smorf84124,29,0,0,sORFs,real,0.1264,7,973975,974064
smorf84125,27,0,0,sORFs,real,0.1728,7,974248,974331
smorf84126,29,0,0,sORFs,real,0.3448,7,974431,974520
smorf84127,51,0,0,sORFs,real,0.281,7,974554,974709
smorf84135,43,0,0,sORFs,real,0.3411,7,977833,977964
smorf84148,46,0,0,sORFs,real,0.4348,7,982030,982170
smorf84149,35,0,0,sORFs,real,0.3143,7,982201,982308
smorf84155,31,0,0,sORFs,real,0.4516,7,983329,983424
smorf84197,32,0,0,sORFs,real,0.2708,7,993859,993957
smorf84208,28,0,0,sORFs,real,0.4881,7,998242,998328
smorf84213,27,0,0,sORFs,real,0.3951,7,999358,999441
smorf84214,40,0,0,sORFs,real,0.3333,7,999670,999792
smorf84222,41,0,0,sORFs,real,0.4065,7,1002349,1002474
smorf84229,47,0,0,sORFs,real,0.3262,7,1003966,1004109
smorf84243,26,0,0,sORFs,real,0.2692,7,1007398,1007478
smorf84254,35,0,0,sORFs,real,0.2476,7,1011487,1011594
smorf84256,66,22,1,sORFs,real,0.4545,7,1012189,1012389
smorf84281,66,0,0,sORFs,real,0.3182,7,1017583,1017783
smorf84283,28,0,0,sORFs,real,0.2619,7,1017964,1018050
smorf84300,26,0,0,sORFs,real,0.3077,7,1024864,1024944
smorf84321,34,0,0,sORFs,real,0.3824,7,1038592,1038696
smorf84336,39,18,1,sORFs,real,0.4444,7,1043047,1043166
smorf8435,33,0,0,sORFs,real,0.3939,2,151292,151393
smorf84353,47,0,0,sORFs,real,0.227,7,1050292,1050435
smorf84355,63,0,0,sORFs,real,0.3016,7,1050535,1050726
smorf84356,33,0,0,sORFs,real,0.3535,7,1050907,1051008
smorf84361,78,20,1,sORFs,real,0.3205,7,1052302,1052538
smorf84370,79,17,1,sORFs,real,0.3966,7,1059916,1060155
smorf844,36,0,0,sORFs,real,0.3796,1,5102,5212
smorf84424,36,0,0,sORFs,real,0.3796,7,1073380,1073490
smorf84428,33,0,0,sORFs,real,0.3232,7,1073719,1073820
smorf84444,32,0,0,sORFs,real,0.3438,7,1076434,1076532
smorf84452,28,0,0,sORFs,real,0.2857,7,1079872,1079958
smorf84454,43,0,0,sORFs,real,0.3256,7,1080817,1080948
smorf84461,82,0,0,sORFs,real,0.313,7,1083055,1083303
smorf84474,33,0,0,sORFs,real,0.2828,7,1084288,1084389
smorf84498,44,21,1,sORFs,real,0.303,7,1133,1267
smorf84515,42,0,0,sORFs,real,0.373,7,4355,4483
smorf84536,61,19,1,sORFs,real,0.3716,7,9758,9943
smorf84538,36,0,0,sORFs,real,0.3148,7,10349,10459
smorf84539,26,0,0,sORFs,real,0.2949,7,10574,10654
smorf84563,86,18,1,sORFs,real,0.3372,7,16859,17119
smorf84577,56,19,1,sORFs,real,0.3274,7,19781,19951
smorf84578,43,0,0,sORFs,real,0.3023,7,19991,20122
smorf8458,50,16,1,sORFs,real,0.3533,2,158249,158401
smorf84607,28,0,0,sORFs,real,0.2619,7,27914,28000
smorf84718,36,21,1,sORFs,real,0.3704,7,52658,52768
smorf84724,43,0,0,sORFs,real,0.3411,7,53453,53584
smorf84788,35,0,0,sORFs,real,0.3619,7,63668,63775
smorf8479,58,0,0,sORFs,real,0.2586,2,164195,164371
smorf84810,50,19,1,sORFs,real,0.3333,7,73172,73324
smorf84818,29,0,0,sORFs,real,0.2644,7,74645,74734
smorf8484,30,0,0,sORFs,real,0.2556,2,165062,165154
smorf84850,27,0,0,sORFs,real,0.3086,7,84578,84661
smorf84851,28,0,0,sORFs,real,0.4286,7,87362,87448
smorf8486,26,0,0,sORFs,real,0.3846,2,165410,165490
smorf84860,26,0,0,sORFs,real,0.4487,7,94685,94765
smorf84861,29,22,1,sORFs,real,0.5287,7,94952,95041
smorf84863,52,0,0,sORFs,real,0.2949,7,97139,97297
smorf8487,29,0,0,sORFs,real,0.6437,2,165881,165970
smorf84873,40,0,0,sORFs,real,0.325,7,98711,98833
smorf8490,31,0,0,sORFs,real,0.4516,2,167840,167935
smorf8491,34,0,0,sORFs,real,0.3431,2,168008,168112
smorf84912,29,0,0,sORFs,real,0.2759,7,110930,111019
smorf84913,33,22,1,sORFs,real,0.404,7,111119,111220
smorf84914,48,0,0,sORFs,real,0.3056,7,111485,111631
smorf84916,55,0,0,sORFs,real,0.303,7,111947,112114
smorf8492,60,0,0,sORFs,real,0.2833,2,168164,168346
smorf84922,48,0,0,sORFs,real,0.2986,7,114572,114718
smorf84923,37,20,1,sORFs,real,0.4234,7,114752,114865
smorf84936,31,0,0,sORFs,real,0.2688,7,120845,120940
smorf84938,26,0,0,sORFs,real,0.3205,7,121160,121240
smorf84940,27,0,0,sORFs,real,0.2963,7,121310,121393
smorf84952,38,0,0,sORFs,real,0.3333,7,129224,129340
smorf8496,76,19,1,sORFs,real,0.3509,2,169808,170038
smorf84963,38,0,0,sORFs,real,0.3772,7,140024,140140
smorf8497,39,22,1,sORFs,real,0.4359,2,170102,170221
smorf84970,27,0,0,sORFs,real,0.2593,7,141896,141979
smorf8498,26,0,0,sORFs,real,0.3846,2,170243,170323
smorf85,27,0,0,sORFs,real,0.2469,1,22705,22788
smorf8500,30,0,0,sORFs,real,0.4556,2,171047,171139
smorf85006,38,0,0,sORFs,real,0.3509,7,148685,148801
smorf85034,60,18,1,sORFs,real,0.4,7,156095,156277
smorf85036,31,0,0,sORFs,real,0.2151,7,156308,156403
smorf85041,37,0,0,sORFs,real,0.3243,7,157130,157243
smorf85064,52,0,0,sORFs,real,0.2821,7,165983,166141
smorf8508,30,0,0,sORFs,real,0.3333,2,172043,172135
smorf85139,35,17,1,sORFs,real,0.4952,7,185201,185308
smorf85140,55,0,0,sORFs,real,0.303,7,185315,185482
smorf85166,75,25,1,sORFs,real,0.2933,7,196985,197212
smorf85167,51,0,0,sORFs,real,0.2288,7,197258,197413
smorf85168,56,0,0,sORFs,real,0.375,7,197417,197587
smorf85179,55,19,1,sORFs,real,0.3273,7,200033,200200
smorf85182,29,0,0,sORFs,real,0.3333,7,202502,202591
smorf85183,27,0,0,sORFs,real,0.3086,7,203951,204034
smorf85189,30,0,0,sORFs,real,0.2556,7,204530,204622
smorf85196,45,0,0,sORFs,real,0.3407,7,205154,205291
smorf85200,49,0,0,sORFs,real,0.3129,7,206576,206725
smorf85254,27,0,0,sORFs,real,0.358,7,217367,217450
smorf85271,28,0,0,sORFs,real,0.3929,7,227678,227764
smorf85272,97,0,0,sORFs,real,0.3196,7,228047,228340
smorf85273,29,0,0,sORFs,real,0.3218,7,228494,228583
smorf85312,42,0,0,sORFs,real,0.2619,7,236030,236158
smorf85371,28,0,0,sORFs,real,0.3571,7,255545,255631
smorf854,29,0,0,sORFs,real,0.4138,1,7214,7303
smorf85421,26,17,1,sORFs,real,0.4872,7,270815,270895
smorf85437,51,21,1,sORFs,real,0.4967,7,274433,274588
smorf85449,34,0,0,sORFs,real,0.5196,7,278729,278833
smorf85450,41,18,1,sORFs,real,0.3659,7,278861,278986
smorf85465,26,19,1,sORFs,real,0.5385,7,281636,281716
smorf85485,29,0,0,sORFs,real,0.2874,7,286793,286882
smorf85489,47,0,0,sORFs,real,0.3404,7,287786,287929
smorf85493,30,0,0,sORFs,real,0.2889,7,288401,288493
smorf8551,34,0,0,sORFs,real,0.2745,2,181277,181381
smorf85513,27,16,1,sORFs,real,0.3704,7,293075,293158
smorf85537,29,0,0,sORFs,real,0.3563,7,303350,303439
smorf85607,32,0,0,sORFs,real,0.4167,7,320594,320692
smorf85610,31,0,0,sORFs,real,0.2043,7,323552,323647
smorf85614,32,0,0,sORFs,real,0.3438,7,323924,324022
smorf85616,35,0,0,sORFs,real,0.2381,7,324953,325060
smorf85618,82,21,1,sORFs,real,0.3537,7,326366,326614
smorf85650,31,0,0,sORFs,real,0.3226,7,334418,334513
smorf85651,78,34,2,sORFs,real,0.3162,7,334595,334831
smorf85696,29,0,0,sORFs,real,0.3563,7,343130,343219
smorf85704,47,0,0,sORFs,real,0.2482,7,345188,345331
smorf85741,60,0,0,sORFs,real,0.3722,7,352385,352567
smorf85743,35,0,0,sORFs,real,0.4095,7,352664,352771
smorf85744,40,0,0,sORFs,real,0.275,7,352808,352930
smorf85753,43,0,0,sORFs,real,0.2558,7,358481,358612
smorf85775,41,0,0,sORFs,real,0.3008,7,365003,365128
smorf85777,34,0,0,sORFs,real,0.3039,7,365390,365494
smorf85780,36,0,0,sORFs,real,0.2407,7,366128,366238
smorf85783,27,0,0,sORFs,real,0.321,7,366443,366526
smorf85784,31,0,0,sORFs,real,0.3441,7,366557,366652
smorf85792,46,0,0,sORFs,real,0.2899,7,368030,368170
smorf85815,34,25,1,sORFs,real,0.4902,7,381236,381340
smorf85848,64,0,0,sORFs,real,0.3594,7,394538,394732
smorf85849,61,22,1,sORFs,real,0.3552,7,394949,395134
smorf85854,28,0,0,sORFs,real,0.3333,7,395771,395857
smorf85855,37,0,0,sORFs,real,0.4324,7,396011,396124
smorf85866,47,0,0,sORFs,real,0.2553,7,398060,398203
smorf85867,26,19,1,sORFs,real,0.5,7,398480,398560
smorf85875,91,40,2,sORFs,real,0.3077,7,400670,400945
smorf85880,27,0,0,sORFs,real,0.3951,7,401420,401503
smorf85881,40,0,0,sORFs,real,0.2417,7,401618,401740
smorf85904,53,0,0,sORFs,real,0.2264,7,404693,404854
smorf85920,30,0,0,sORFs,real,0.3,7,412451,412543
smorf85958,41,0,0,sORFs,real,0.2439,7,421310,421435
smorf85959,31,0,0,sORFs,real,0.2366,7,421607,421702
smorf85966,41,0,0,sORFs,real,0.2114,7,422558,422683
smorf85991,30,0,0,sORFs,real,0.3556,7,428366,428458
smorf85998,32,0,0,sORFs,real,0.3646,7,433133,433231
smorf86003,77,23,1,sORFs,real,0.329,7,434420,434653
smorf86005,29,0,0,sORFs,real,0.3563,7,435389,435478
smorf86015,44,0,0,sORFs,real,0.3258,7,438002,438136
smorf86016,36,0,0,sORFs,real,0.3333,7,438203,438313
smorf86025,26,0,0,sORFs,real,0.2564,7,440471,440551
smorf8603,35,18,1,sORFs,real,0.2381,2,196478,196585
smorf86034,28,20,1,sORFs,real,0.381,7,443540,443626
smorf86044,45,0,0,sORFs,real,0.3407,7,446096,446233
smorf86109,31,0,0,sORFs,real,0.4409,7,465596,465691
smorf86130,28,0,0,sORFs,real,0.4048,7,472271,472357
smorf86131,37,0,0,sORFs,real,0.3514,7,472364,472477
smorf86144,44,0,0,sORFs,real,0.3864,7,476255,476389
smorf86149,66,0,0,sORFs,real,0.2929,7,478538,478738
smorf86186,44,0,0,sORFs,real,0.2879,7,492086,492220
smorf86191,77,0,0,sORFs,real,0.2684,7,493964,494197
smorf86204,42,0,0,sORFs,real,0.3571,7,497258,497386
smorf86209,48,20,1,sORFs,real,0.3611,7,498203,498349
smorf86224,27,0,0,sORFs,real,0.2469,7,502409,502492
smorf86244,52,18,1,sORFs,real,0.3718,7,505784,505942
smorf86262,62,41,2,sORFs,real,0.3548,7,511226,511414
smorf86295,51,25,1,sORFs,real,0.3529,7,521990,522145
smorf86303,41,0,0,sORFs,real,0.3821,7,523439,523564
smorf86309,26,0,0,sORFs,real,0.3846,7,524723,524803
smorf8631,64,42,2,sORFs,real,0.3854,2,205919,206113
smorf86316,42,21,1,sORFs,real,0.4365,7,528908,529036
smorf86318,53,0,0,sORFs,real,0.2327,7,531203,531364
smorf86323,40,0,0,sORFs,real,0.3083,7,532499,532621
smorf86327,29,0,0,sORFs,real,0.3793,7,533852,533941
smorf86330,34,0,0,sORFs,real,0.3431,7,534368,534472
smorf86331,31,0,0,sORFs,real,0.3011,7,534473,534568
smorf86377,42,18,1,sORFs,real,0.4286,7,544352,544480
smorf86378,50,0,0,sORFs,real,0.2067,7,544514,544666
smorf86379,31,0,0,sORFs,real,0.3548,7,544850,544945
smorf86401,28,0,0,sORFs,real,0.2857,7,547628,547714
smorf86448,56,0,0,sORFs,real,0.3512,7,559850,560020
smorf86455,31,0,0,sORFs,real,0.3763,7,561383,561478
smorf86526,31,0,0,sORFs,real,0.2151,7,576626,576721
smorf86533,32,0,0,sORFs,real,0.3125,7,580337,580435
smorf86549,38,17,1,sORFs,real,0.3158,7,584363,584479
smorf86571,31,0,0,sORFs,real,0.3441,7,591005,591100
smorf866,33,26,1,sORFs,real,0.5051,1,9173,9274
smorf86631,27,0,0,sORFs,real,0.358,7,609794,609877
smorf86632,27,0,0,sORFs,real,0.2099,7,610034,610117
smorf86650,44,0,0,sORFs,real,0.3712,7,616160,616294
