"","orf_name","quality","protogene","barflex_space","overexpression_relative_fitness","overexpression_competitive_fitness","expr_level","Length","percent_disorder","overlap","loss_fitness","no_helices_TMHMM","no_helices_PHOBIUS","GC","percent_phobius","percent_tmhmm","strain_goodalign","strained_conserved_orf","strain_pi"
"5743","YOR314W","Dubious","Emerging ORFs","yes","unchanged",0.909,-1.39030238251743,330,0.174312,0,1.0175,0,2,0.407,0.339449541284404,0.19743119266055,2010,876,0.00801321
"5744","YOR314W-A","Dubious","Emerging ORFs","no",NA,NA,-0.363843433417345,111,0.166667,0,NA,0,0,0.333,0,0.00888888888888889,2020,2007,0.002421
"5745","YOR315W","Verified","Established ORFs","yes","decreased",-0.77,3.39879449704585,1041,0.780347,0,0.9865,0,0,0.386,0,0,1986,1964,0.00576783
"5746","YOR316C","Verified","Established ORFs","no",NA,NA,2.36602926555058,1320,0.364465,0,1.022,6,6,0.416,0.26879271070615,0.285239179954442,2002,1773,0.00356914
"5747","YOR316C-A","Uncharacterized","Emerging ORFs","yes","unchanged",-0.276,0.0788111804242896,210,0.797101,0,NA,0,0,0.469,0,0.000434782608695652,1992,1599,0.00447181
"5748","YOR317W","Verified","Established ORFs","yes","decreased",1.483,3.3380090597064,2103,0.167143,0,1,0,0,0.404,0,0.000742857142857143,2002,2001,0.00222412
"5749","YOR318C","Dubious","Emerging ORFs","no",NA,NA,2.11045559520901,653,0.425743,0,1.041,0,0,0.465,0,0.00405940594059406,1976,0,0.00607456
"5750","YOR319W","Verified","Established ORFs","yes","unchanged",0.227,2.88496829656914,642,0.178404,0,NA,0,0,0.338,0,4.69483568075117e-05,2018,2016,0.00308311
"5751","YOR320C","Verified","Established ORFs","yes","decreased",NA,2.95808232610209,1476,0.14664,0,1.013,1,1,0.357,0.044806517311609,0.0443177189409369,2002,2000,0.00274033
"5752","YOR321W","Verified","Established ORFs","yes","unchanged",0.818,1.56527701664833,2262,0.110226,0,1.0225,10,9,0.413,0.269588313413015,0.279986719787517,1996,1989,0.00275628
"5753","YOR322C","Verified","Established ORFs","yes","decreased",-0.481,1.78842056796254,2457,0.661369,0,0.9505,0,0,0.417,0,4.88997555012225e-05,1986,1986,0.00252107
"5754","YOR323C","Verified","Established ORFs","no",NA,NA,3.26151376955243,1371,0.155702,0,NA,0,0,0.415,0,0.00162280701754386,2000,2000,0.00216131
"5755","YOR324C","Verified","Established ORFs","yes","decreased",0.29,1.24155756465321,1809,0.817276,1,0.9952,1,1,0.411,0.0348837209302326,0.0374418604651163,1984,1984,0.00355314
"5756","YOR326W","Verified","Established ORFs","yes","decreased",-4.337,2.28258644648736,4725,0.318933,0,0.76806,0,0,0.375,0,0.000273189326556544,1992,1991,0.00264014
"5757","YOR327C","Verified","Established ORFs","yes","unchanged",-1.04,3.39208936263143,348,0.565217,0,0.8167,1,1,0.423,0.182608695652174,0.181913043478261,2014,2014,0.00316084
"5758","YOR328W","Verified","Established ORFs","no",NA,NA,0.959733289716992,4695,0.233376,0,1.005,11,13,0.411,0.173913043478261,0.169558823529412,1870,1804,0.00399905
"5759","YOR329C","Verified","Established ORFs","yes","decreased",-2.978,1.30019166206648,2619,0.897936,1,1.0365,0,0,0.409,0,0.000298165137614679,1982,1982,0.0031611
"5760","YOR329W-A","Dubious","Emerging ORFs","no",NA,NA,-0.565633860260986,210,0.115942,1,NA,1,1,0.314,0.376811594202899,0.327246376811594,2006,1925,0.00180097
"5761","YOR330C","Verified","Established ORFs","no",NA,NA,1.42863520160942,3765,0.263955,0,NA,0,0,0.411,0,7.97448165869219e-06,1970,1957,0.00351404
"5762","YOR331C","Dubious","Established ORFs","yes","unchanged",0.978,-0.858021823750179,558,0.243243,1,NA,2,3,0.432,0.32972972972973,0.362918918918919,2012,1335,0.0019892
"5763","YOR332W","Verified","Established ORFs","yes","unchanged",NA,4.25375282527638,702,0.562232,1,0.251,0,0,0.431,0,0,2012,2012,0.001609
"5764","YOR333C","Dubious","Established ORFs","yes","unchanged",0.376,-0.2484613592985,417,0.173913,1,0.9785,0,0,0.396,0,0.0741304347826087,2014,2009,0.00161122
"5765","YOR334W","Verified","Established ORFs","no",NA,NA,1.95302761682418,1413,0.287234,1,0.9778,0,2,0.379,0.074468085106383,0.0788297872340425,2004,2003,0.00302253
"5766","YOR335C","Verified","Established ORFs","yes","decreased",0.057,3.17738694136024,2877,0.276618,1,0.781266666666667,0,0,0.399,0,0.000323590814196242,1982,1981,0.00295242
"5767","YOR336W","Verified","Established ORFs","no",NA,NA,0.82811504097043,4098,0.159707,0,0.826266666666667,0,0,0.36,0,0.000424908424908425,1978,1976,0.00363969
"5768","YOR337W","Verified","Established ORFs","yes","unchanged",-0.072,1.56840756287611,2280,0.418972,0,0.9895,0,0,0.407,0,2.63504611330698e-05,1992,1975,0.00274832
"5769","YOR338W","Uncharacterized","Established ORFs","yes","unchanged",-0.748,1.62215668484188,1092,0.567493,0,0.9912,0,0,0.409,0,0,2004,2000,0.00265802
"5770","YOR339C","Verified","Established ORFs","yes","decreased",-0.778,1.2593128993591,471,0.134615,0,0.9997,0,0,0.406,0,6.41025641025641e-05,2012,2012,0.00431186
"5771","YOR340C","Verified","Established ORFs","no",NA,NA,3.00052079028579,981,0.518405,0,0.68695,0,0,0.385,0,0.00613496932515337,1990,1989,0.00357703
"5772","YOR341W","Verified","Established ORFs","yes","decreased",NA,2.50511769040413,4995,0.357572,0,0.66746,0,0,0.381,0,0,1962,1961,0.00289838
"5773","YOR342C","Uncharacterized","Established ORFs","no",NA,-0.223,2.88480071284671,960,0.275862,0,1.029,0,0,0.387,0,0,1964,1950,0.00451967
"5774","YOR343C","Dubious","Emerging ORFs","yes","unchanged",0.194,-1.63989711991881,327,0.398148,0,1.021,0,0,0.522,0,0.00037037037037037,1944,1246,0.00671354
"5775","YOR344C","Verified","Established ORFs","no",NA,NA,2.65464942437509,876,0.804124,0,0.9938,0,0,0.395,0,0,1968,1963,0.00416611
"5776","YOR346W","Verified","Established ORFs","yes","unchanged",0.15,2.04795087458847,2958,0.339086,1,0.976,0,0,0.363,0,0,1990,1986,0.00467589
"5777","YOR347C","Verified","Established ORFs","no",NA,NA,0.700619195398646,1521,0.130435,0,1.0075,0,0,0.451,0,0.000138339920948617,1966,1936,0.00353075
"5778","YOR348C","Verified","Established ORFs","yes","unchanged",NA,-1.6194882482876,1884,0.220096,0,0.9905,11,12,0.523,0.393939393939394,0.408755980861244,1936,1933,0.00372043
"5779","YOR349W","Verified","Established ORFs","yes","decreased",1.192,0.398776119957368,3045,0.0838264,0,0.9985,0,1,0.389,0.0187376725838264,0.00263313609467456,1938,1938,0.00547175
"5780","YOR350C","Verified","Established ORFs","yes","unchanged",0.501,1.43770014917979,1992,0.215686,0,0.7725,0,0,0.354,0,0.000180995475113122,1992,1992,0.00334444
"5781","YOR351C","Verified","Established ORFs","yes","decreased",-0.404,-2.37515578582888,1494,0.134809,0,1.0148,0,0,0.374,0,0.000503018108651912,1996,1994,0.00373359
"5782","YOR352W","Uncharacterized","Established ORFs","yes","decreased",NA,1.55223243866332,1032,0.411079,0,1.0363,0,0,0.369,0,0,1986,1986,0.00418759
"5783","YOR353C","Verified","Established ORFs","yes","unchanged",0.74,2.08641715541626,2376,0.496839,0,0.664166666666667,0,0,0.384,0,0.000126422250316056,1984,1984,0.00350823
"5784","YOR354C","Verified","Established ORFs","yes","decreased",-0.703,2.44581926107995,2079,0.213873,0,0.9373,0,0,0.364,0,1.44508670520231e-05,1996,1996,0.00444224
"5785","YOR355W","Verified","Established ORFs","yes","unchanged",0.79,2.46776049095303,1569,0.793103,0,0.7705,0,0,0.38,0,0,2012,2012,0.00287766
"5786","YOR356W","Verified","Established ORFs","yes","decreased",0.178,2.15755932094379,1896,0.191759,0,1.0088,0,0,0.42,0,4.75435816164818e-05,1994,1987,0.00407831
"5787","YOR357C","Verified","Established ORFs","yes","decreased",0.325,3.5133646785329,489,0.320988,0,0.9755,0,0,0.407,0,0,2016,2015,0.00182771
"5788","YOR358W","Verified","Established ORFs","yes","decreased",0.194,1.92847329254388,729,0.586777,0,0.8255,0,0,0.472,0,0.000371900826446281,2006,2006,0.00319902
"5789","YOR359W","Verified","Established ORFs","yes","decreased",-5.016,2.09050511403582,1572,0.824092,0,0.9417,0,0,0.41,0,1.91204588910134e-05,2008,2008,0.00212232
"5790","YOR360C","Verified","Established ORFs","yes","decreased",-4.636,3.7370742029636,1581,0.140684,0,0.8777,0,0,0.359,0,0.000133079847908745,2004,1994,0.00235068
"5791","YOR361C","Verified","Established ORFs","yes","decreased",-1.666,3.95247373103663,2292,0.246396,0,0.685566666666667,0,0,0.39,0,3.93184796854522e-05,2000,1949,0.00317113
"5792","YOR362C","Verified","Established ORFs","yes","decreased",1.124,4.08267675735442,867,0.354167,0,0.576233333333333,0,0,0.443,0,0,2012,2010,0.0026619
"5793","YOR363C","Verified","Established ORFs","no",NA,NA,0.999528330444211,2991,0.327309,0,0.982,0,3,0.376,0.0592369477911647,0.0613654618473896,1998,1092,0.00430243
"5794","YOR364W","Dubious","Emerging ORFs","yes","unchanged",NA,0.454889991435687,369,0.147541,1,1.005,0,0,0.366,0,0.0131967213114754,1970,1935,0.00418977
"5795","YOR365C","Uncharacterized","Established ORFs","yes","decreased",NA,-0.681218609694672,2112,0.112376,1,0.9925,7,9,0.353,0.275960170697013,0.268677098150782,1998,1988,0.00500965
"5796","YOR367W","Verified","Established ORFs","yes","unchanged",0.367,2.55784727418972,603,0.35,0,1.0028,0,0,0.377,0,0,2018,2018,0.00277603
"5797","YOR368W","Verified","Established ORFs","yes","unchanged",0.474,2.10936435533109,1206,0.289277,0,0.9932,0,0,0.36,0,9.97506234413965e-05,2000,1997,0.00203655
"5798","YOR369C","Verified","Established ORFs","yes","decreased",NA,7.84602704800758,432,0.244755,0,NA,0,0,0.436,0,0.00027972027972028,2022,2021,0.000520061
"5799","YOR370C","Verified","Established ORFs","yes","decreased",NA,3.18212884950108,1812,0.233831,0,0.9418,0,0,0.399,0,0.000165837479270315,1994,1991,0.00218169
"5800","YOR371C","Verified","Established ORFs","yes","decreased",-0.26,0.570979546585738,2694,0.363434,0,1.0527,0,0,0.396,0,0.000356744704570792,1974,1968,0.0044926
"5801","YOR372C","Verified","Established ORFs","yes","decreased",-2.056,1.20925880875517,1665,0.922383,0,0.962,0,0,0.389,0,0,1814,1772,0.00304421
"5802","YOR373W","Verified","Established ORFs","no",NA,NA,0.75377180237638,2556,0.606345,0,0.9585,0,0,0.418,0,1.17508813160987e-05,1072,1020,0.00474338
"5803","YOR374W","Verified","Established ORFs","no",NA,NA,1.56045773021238,1560,0.111753,0,1.025,0,0,0.445,0,0.00023121387283237,2008,1983,0.00300812
"5804","YOR375C","Verified","Established ORFs","no",NA,NA,4.22747587482528,1365,0.174009,0,0.986,0,0,0.448,0,2.20264317180617e-05,2006,2006,0.00130461
"5805","YOR376W","Dubious","Emerging ORFs","no",NA,NA,-2.64507540194082,369,0.139344,0,1.021,2,0,0.44,0,0.320327868852459,2006,1963,0.00140197
"5806","YOR376W-A","Uncharacterized","Emerging ORFs","yes","unchanged",0.359,1.57567428228129,156,0.215686,0,1.009,0,0,0.373,0,0.0205882352941176,1926,1916,0.0105475
"5807","YOR377W","Verified","Established ORFs","yes","decreased",0.496,2.38388854405808,1578,0.127619,0,1.0425,0,0,0.377,0,0.000152380952380952,1998,1996,0.00423859
"5808","YOR378W","Uncharacterized","Established ORFs","no",NA,NA,-0.0470916075338506,1548,0.153398,1,1.0312,12,13,0.454,0.483495145631068,0.536660194174757,1924,1845,0.00568361
"5809","YOR380W","Verified","Established ORFs","yes","decreased",0.23,1.07976920086663,1641,0.283883,0,0.9815,0,0,0.441,0,0.00435897435897436,1966,1797,0.00554995
"5810","YOR381W","Verified","Established ORFs","yes","decreased",0.055,1.60382217364846,2136,0.0759494,0,1.004,7,7,0.398,0.192686357243319,0.216582278481013,1532,1256,0.00814994
"5811","YOR381W-A","Uncharacterized","Emerging ORFs","yes","unchanged",-0.004,-0.105360515657826,168,0.6,0,0.986,0,0,0.339,0,0,1696,1692,0.00983796
"5812","YOR382W","Verified","Established ORFs","yes","unchanged",1.003,2.12989698516833,462,0.928105,0,1.0175,0,0,0.455,0,0.150522875816993,1546,1532,0.00530953
"5813","YOR383C","Verified","Established ORFs","yes","unchanged",0.891,2.16297813860763,615,0.784314,0,1.0188,0,0,0.511,0,0.0377941176470588,1376,1372,0.00482325
"5814","YOR384W","Verified","Established ORFs","yes","unchanged",0.208,-0.320205264157341,2085,0.115274,0,1.0182,6,7,0.417,0.194524495677233,0.204971181556196,1596,1452,0.00558486
"5815","YOR385W","Uncharacterized","Established ORFs","yes","unchanged",0.442,2.86385665224041,873,0.296552,0,1.0062,0,0,0.367,0,3.44827586206897e-05,1622,1401,0.0102356
"5816","YOR386W","Verified","Established ORFs","yes","decreased",-0.443,0.923861997370473,1698,0.238938,0,0.9892,0,0,0.366,0,0.000176991150442478,1760,1751,0.00524768
"5817","YOR387C","Uncharacterized","Established ORFs","yes","unchanged",0.356,-0.896488104577975,621,0.038835,0,1.013,0,0,0.427,0,0.00728155339805825,1250,1243,0.00610269
"5818","YOR388C","Verified","Established ORFs","yes","decreased",NA,-3.81671282562382,1131,0.138298,0,0.871,0,0,0.439,0,2.65957446808511e-05,132,117,0.00266587
"5819","YOR389W","Uncharacterized","Established ORFs","yes","decreased",0.538,-0.874669057183336,1875,0.272436,0,1.019,1,0,0.431,0,0.0280128205128205,24,22,0.00745106
"5820","YOR390W","Uncharacterized","Established ORFs","yes","unchanged",0.373,-0.697155201957484,1128,0.114667,0,1.0345,9,9,0.383,0.517333333333333,0.496026666666667,276,271,0.00152546
"5821","YOR391C","Verified","Established ORFs","yes","unchanged",0.271,-2.39689577246529,714,0.101266,0,0.869,0,0,0.432,0,0.00278481012658228,220,178,0.00210702
"5822","YOR392W","Dubious","Emerging ORFs","no",NA,NA,-2.64507540194082,444,0.170068,0,NA,1,1,0.379,0.19047619047619,0.169115646258503,792,415,0.00403771
"5823","YOR393W","Verified","Established ORFs","no",NA,-0.049,-6.90775527898214,1314,0.1373,0,0.993,0,0,0.467,0,0.00276887871853547,20,20,0.000245962
"5824","YOR394C-A","Uncharacterized","Emerging ORFs","yes","unchanged",NA,-1.07880966137193,168,0.218182,0,1.006,0,0,0.43,0,0.114,2022,2022,0
"5825","YOR394W","Uncharacterized","Established ORFs","no",NA,0.379,-6.90775527898214,495,0.134146,0,NA,1,0,0.433,0,0.120487804878049,102,102,0.001381
"5826","YOR396W","Uncharacterized","Established ORFs","no",NA,NA,-6.90775527898214,5391,0.290646,1,NA,0,1,0.452,0.0089086859688196,0.0012249443207127,52,52,3.32e-05
"5827","YPL001W","Verified","Established ORFs","yes","unchanged",0.181,3.1825437356208,1125,0.224599,0,0.9895,0,0,0.358,0,8.02139037433155e-05,2000,2000,0.00322971
"5828","YPL002C","Verified","Established ORFs","yes","unchanged",0.27,2.89092715918786,702,0.107296,0,0.6205,0,0,0.383,0,4.29184549356223e-05,2012,2012,0.00198824
"5829","YPL003W","Verified","Established ORFs","yes","unchanged",NA,2.47443534992071,1389,0.15368,0,0.998,0,1,0.397,0.0367965367965368,0.0338095238095238,1986,1967,0.0042399
"5830","YPL004C","Verified","Established ORFs","yes","unchanged",0.259,3.29097320570858,1026,0.607038,0,1.0125,0,0,0.427,0,0,1982,1981,0.00348862
"5831","YPL005W","Verified","Established ORFs","no",NA,NA,1.73200946482228,1821,0.361386,0,0.737,0,0,0.372,0,0,1978,1964,0.00411763
"5832","YPL006W","Verified","Established ORFs","yes","unchanged",-0.466,0.974182210289933,3513,0.111111,0,1.062,14,13,0.381,0.235897435897436,0.248461538461538,1960,1917,0.00390567
"5833","YPL007C","Verified","Established ORFs","no",NA,NA,2.45719281122048,1767,0.12585,0,0.806033333333333,0,0,0.359,0,3.40136054421769e-05,1980,1980,0.00301105
"5834","YPL008W","Verified","Established ORFs","yes","unchanged",0.297,1.7684908422887,2586,0.29849,0,0.9465,0,0,0.37,0,0.000731707317073171,1958,1958,0.00351089
"5835","YPL009C","Verified","Established ORFs","no",NA,NA,1.52627367117333,3117,0.55684,0,0.9992,0,0,0.37,0,0.000375722543352601,660,429,0.00272367
"5836","YPL010W","Verified","Established ORFs","yes","decreased",-0.875,4.62982377342675,570,0.31746,0,0.9024,0,0,0.37,0,0,2002,2001,0.00222204
"5837","YPL011C","Verified","Established ORFs","yes","decreased",-1.972,2.6864179009751,1062,0.580737,0,0.5503,0,0,0.382,0,0.000311614730878187,1992,1990,0.00313003
"5838","YPL012W","Verified","Established ORFs","yes","decreased",-0.61,2.78846207139607,3687,0.276059,0,0.9785,0,0,0.367,0,0.000236156351791531,1970,1969,0.00272042
"5839","YPL013C","Verified","Established ORFs","yes","unchanged",-0.082,3.61248425286022,366,0.140496,0,0.3145,0,0,0.419,0,0,1996,1996,0.00520727
"5840","YPL014W","Uncharacterized","Established ORFs","no",NA,NA,0.800206252853353,1146,0.792651,0,0.9945,0,0,0.428,0,0,1976,1969,0.0032669
"5841","YPL015C","Verified","Established ORFs","yes","unchanged",0.107,1.66127106107412,1074,0.257703,0,1.0075,0,0,0.435,0,0.00252100840336134,1970,1951,0.00495775
"5842","YPL016W","Verified","Established ORFs","no",NA,NA,0.322083499169113,3945,0.600457,0,0.998,0,1,0.353,0.015220700152207,0.000266362252663623,446,415,0.0041956
"5843","YPL017C","Uncharacterized","Established ORFs","no",NA,NA,-1.42711635564015,1500,0.0761523,1,1.0057,0,0,0.467,0,0.00346693386773547,1958,1956,0.00579439
"5844","YPL018W","Verified","Established ORFs","yes","unchanged",0.447,2.21942085173328,1110,0.365854,1,1,0,0,0.394,0,0,1998,1997,0.0039915
"5845","YPL019C","Verified","Established ORFs","yes","unchanged",-0.865,4.59650273189653,2508,0.39521,0,0.9945,3,3,0.361,0.0682634730538922,0.0721796407185629,1972,1961,0.00372847
"5846","YPL020C","Verified","Established ORFs","yes","increased",-0.021,1.39822293198516,1866,0.63124,0,0.841866666666667,0,0,0.347,0,1.61030595813205e-05,1990,1982,0.00263318
"5847","YPL021W","Verified","Established ORFs","yes","decreased",-3.649,-6.90775527898214,564,0.764706,0,0.9697,0,0,0.401,0,0.00529411764705882,1956,1947,0.00620181
"5848","YPL022W","Verified","Established ORFs","yes","unchanged",NA,1.8891886145596,3303,0.375455,0,0.86,0,0,0.381,0,0.000790909090909091,1952,1931,0.00437489
"5849","YPL023C","Verified","Established ORFs","yes","decreased",-0.211,2.3508989532726,1974,0.25723,0,0.9685,0,0,0.42,0,0.000852359208523592,1972,1970,0.00312943
"5850","YPL024W","Verified","Established ORFs","yes","unchanged",0.192,2.48914764404525,726,0.427386,0,0.73575,0,0,0.407,0,0.00107883817427386,2016,2016,0.00166211
"5851","YPL025C","Dubious","Emerging ORFs","no",NA,NA,-1.09661428600544,558,0.427027,0,1.034,0,0,0.472,0,0.0182702702702703,690,423,0.0024656
"5852","YPL026C","Verified","Established ORFs","yes","decreased",-0.495,1.79989296912478,1509,0.326693,0,1.0002,0,0,0.387,0,0.00143426294820717,716,707,0.00514785
"5853","YPL027W","Verified","Established ORFs","yes","unchanged",0.113,-1.87080267656851,738,0.542857,0,1.0003,0,0,0.389,0,0,904,784,0.008625
"5854","YPL028W","Verified","Established ORFs","yes","unchanged",NA,4.54221973653025,1197,0.180905,0,0.8466,0,0,0.441,0,0.000753768844221105,1996,1994,0.00268889
"5855","YPL029W","Verified","Established ORFs","yes","decreased",-0.468,2.08691355651854,2214,0.215739,0,NA,0,0,0.391,0,0.000135685210312076,1976,1971,0.00311473
"5856","YPL030W","Verified","Established ORFs","yes","decreased",-0.528,1.98471868936495,1704,0.26455,0,0.9965,0,0,0.39,0,0.00017636684303351,1976,1967,0.00251939
"5857","YPL031C","Verified","Established ORFs","yes","unchanged",-0.02,2.5488981463349,1020,0.259016,0,0.297,0,0,0.45,0,0.000786885245901639,1990,0,0.00184847
"5858","YPL032C","Verified","Established ORFs","yes","decreased",-2.033,1.37295579668071,2478,0.68,0,1.0005,0,0,0.385,0,2.42424242424242e-05,1814,1750,0.00354061
"5859","YPL033C","Uncharacterized","Established ORFs","no",NA,NA,-1.13943428318836,846,0.106762,0,0.9902,0,0,0.339,0,7.11743772241993e-05,1988,1988,0.00379177
"5860","YPL034W","Uncharacterized","Established ORFs","yes","unchanged",NA,2.92030805090715,498,0.484848,1,1.003,0,0,0.374,0,6.06060606060606e-05,2010,1881,0.00343499
"5861","YPL035C","Dubious","Established ORFs","no",NA,NA,-1.24479479884619,348,0.130435,1,1.048,0,0,0.33,0,0.0433913043478261,2016,1932,0.00433829
"5862","YPL036W","Verified","Established ORFs","yes","decreased",-0.745,-0.316081546973479,2844,0.243928,0,0.786,10,10,0.436,0.221752903907075,0.2219535374868,1964,1962,0.00366296
"5863","YPL037C","Verified","Established ORFs","yes","decreased",-0.262,5.86042718466017,474,0.598726,0,0.9147,0,0,0.452,0,0,2018,2018,0.000816888
"5864","YPL038W","Verified","Established ORFs","yes","unchanged",0.859,3.03211241764674,534,0.745763,0,1.0097,0,0,0.441,0,5.64971751412429e-05,2000,1997,0.00296601
"5865","YPL038W-A","Uncharacterized","Emerging ORFs","yes","unchanged",0.618,1.94376499270893,192,0.380952,0,0.9865,0,0,0.286,0,0.00158730158730159,996,386,0.00721574
