"","nameNGO","nameINTER","INTER_length_nt","NGO_length_aa","NGO_no_hel","fract_lengths","coorStartNGO","coorEndNGO","coorStartINTER","coorEndINTER","ChromNGO","ChromINTER","bin"
"8390","smorf74774","chr05_1.22",468,29,0,0.1859,56461,56550,56102,56570,5,5,0.175
"8391","smorf74881","chr05_1.5",2414,29,0,0.036,24448,24537,23231,25645,5,5,0.025
"8392","smorf74885","chr05_1.5",2414,40,0,0.0497,23593,23715,23231,25645,5,5,0.025
"8393","smorf74897","chr05_1.4",439,39,0,0.2665,21358,21477,21097,21536,5,5,0.275
"8394","smorf74919","chr05_1.2",1939,30,0,0.0464,15877,15969,14415,16354,5,5,0.025
"8395","smorf74923","chr05_1.2",1939,28,0,0.0433,15421,15507,14415,16354,5,5,0.025
"8396","smorf75028","chr06_1.1",1979,39,0,0.0591,7747,7866,7565,9544,6,6,0.075
"8397","smorf75029","chr06_1.1",1979,40,0,0.0606,7948,8070,7565,9544,6,6,0.075
"8398","smorf75044","chr06_1.3",393,37,0,0.2824,11227,11340,10969,11362,6,6,0.275
"8399","smorf75048","chr06_1.4",669,30,0,0.1345,12466,12558,12259,12928,6,6,0.125
"8400","smorf75049","chr06_1.4",669,29,0,0.13,12628,12717,12259,12928,6,6,0.125
"8401","smorf75059","chr06_1.7",1572,40,0,0.0763,16276,16398,15431,17003,6,6,0.075
"8402","smorf75073","chr06_1.8",2166,30,0,0.0416,19159,19251,18680,20846,6,6,0.025
"8403","smorf75076","chr06_1.8",2166,45,0,0.0623,19942,20079,18680,20846,6,6,0.075
"8404","smorf75088","chr06_1.9",635,28,0,0.1323,23326,23412,22787,23422,6,6,0.125
"8405","smorf75094","chr06_1.10",3033,33,0,0.0326,25801,25902,25198,28231,6,6,0.025
"8406","smorf75096","chr06_1.10",3033,27,0,0.0267,25981,26064,25198,28231,6,6,0.025
"8407","smorf75098","chr06_1.10",3033,29,0,0.0287,26227,26316,25198,28231,6,6,0.025
"8408","smorf75100","chr06_1.10",3033,38,0,0.0376,26833,26949,25198,28231,6,6,0.025
"8409","smorf75104","chr06_1.10",3033,41,0,0.0406,27532,27657,25198,28231,6,6,0.025
"8410","smorf7517","chr02_1.395",1038,37,0,0.1069,718321,718434,717989,719027,2,2,0.125
"8411","smorf75171","chr06_1.21",989,28,0,0.0849,47836,47922,47744,48733,6,6,0.075
"8412","smorf75173","chr06_1.21",989,55,0,0.1668,48547,48714,47744,48733,6,6,0.175
"8413","smorf75259","chr06_1.33",683,37,0,0.1625,76531,76644,76145,76828,6,6,0.175
"8414","smorf75292","chr06_1.38",269,27,1,0.3011,83950,84033,83873,84142,6,6,0.325
"8415","smorf75312","chr06_1.39",612,34,1,0.1667,87637,87741,87232,87844,6,6,0.175
"8416","smorf7532","chr02_1.396",785,40,0,0.1529,721216,721338,720599,721384,2,2,0.175
"8417","smorf75326","chr06_1.40",640,43,0,0.2016,90673,90804,90343,90983,6,6,0.225
"8418","smorf75327","chr06_1.40",640,37,0,0.1734,90820,90933,90343,90983,6,6,0.175
"8419","smorf75355","chr06_1.43",1728,59,0,0.1024,97531,97710,97496,99224,6,6,0.125
"8420","smorf75357","chr06_1.43",1728,39,0,0.0677,97909,98028,97496,99224,6,6,0.075
"8421","smorf75363","chr06_1.44",652,53,0,0.2439,99664,99825,99593,100245,6,6,0.225
"8422","smorf75380","chr06_1.47",571,30,0,0.1576,103321,103413,103121,103692,6,6,0.175
"8423","smorf75402","chr06_1.53",462,30,0,0.1948,110437,110529,110178,110640,6,6,0.175
"8424","smorf75404","chr06_1.54",1251,73,1,0.1751,111175,111396,111087,112338,6,6,0.175
"8425","smorf75407","chr06_1.54",1251,43,0,0.1031,112123,112254,111087,112338,6,6,0.125
"8426","smorf75411","chr06_1.55",1004,27,0,0.0807,114454,114537,113979,114983,6,6,0.075
"8427","smorf7549","chr02_1.403",782,27,0,0.1036,728104,728187,728097,728879,2,2,0.125
"8428","smorf7550","chr02_1.403",782,56,0,0.2148,728467,728637,728097,728879,2,2,0.225
"8429","smorf75626","chr06_1.74",270,66,1,0.7333,155911,156111,155868,156138,6,6,0.725
"8430","smorf7570","chr02_1.407",192,44,0,0.6875,734674,734808,734634,734826,2,2,0.675
"8431","smorf75717","chr06_1.94",279,54,0,0.5806,184291,184455,184210,184489,6,6,0.575
"8432","smorf75743","chr06_1.98",1375,52,0,0.1135,193543,193701,193424,194799,6,6,0.125
"8433","smorf75744","chr06_1.98",1375,32,1,0.0698,193741,193839,193424,194799,6,6,0.075
"8434","smorf75745","chr06_1.98",1375,72,0,0.1571,193849,194067,193424,194799,6,6,0.175
"8435","smorf75747","chr06_1.99",518,40,0,0.2317,196489,196611,196302,196820,6,6,0.225
"8436","smorf75838","chr06_1.112",400,62,0,0.465,220192,220380,220094,220494,6,6,0.475
"8437","smorf7587","chr02_1.413",276,39,0,0.4239,741172,741291,741017,741293,2,2,0.425
"8438","smorf75877","chr06_1.123",697,49,0,0.2109,233791,233940,233531,234228,6,6,0.225
"8439","smorf75903","chr06_1.131",979,32,0,0.0981,245278,245376,245153,246132,6,6,0.075
"8440","smorf75910","chr06_1.134",296,48,1,0.4865,249868,250014,249853,250149,6,6,0.475
"8441","smorf75956","chr06_1.139",4523,34,0,0.0226,260152,260256,259420,263943,6,6,0.025
"8442","smorf75957","chr06_1.139",4523,39,1,0.0259,260596,260715,259420,263943,6,6,0.025
"8443","smorf75958","chr06_1.139",4523,40,0,0.0265,261109,261231,259420,263943,6,6,0.025
"8444","smorf75961","chr06_1.139",4523,30,0,0.0199,261697,261789,259420,263943,6,6,0.025
"8445","smorf75964","chr06_1.139",4523,26,0,0.0172,262036,262116,259420,263943,6,6,0.025
"8447","smorf75969","chr06_1.139",4523,46,0,0.0305,262975,263115,259420,263943,6,6,0.025
"8448","smorf75972","chr06_1.139",4523,28,0,0.0186,263791,263877,259420,263943,6,6,0.025
"8449","smorf75977","chr06_1.140",3834,28,0,0.0219,265516,265602,265213,269047,6,6,0.025
"8450","smorf75982","chr06_1.140",3834,43,0,0.0336,266608,266739,265213,269047,6,6,0.025
"8453","smorf76018","chr06_1.1",1979,31,0,0.047,7775,7870,7565,9544,6,6,0.025
"8454","smorf76021","chr06_1.1",1979,37,0,0.0561,8768,8881,7565,9544,6,6,0.075
"8455","smorf76024","chr06_1.1",1979,58,0,0.0879,9248,9424,7565,9544,6,6,0.075
"8456","smorf7603","chr02_1.416",453,52,0,0.3444,744664,744822,744393,744846,2,2,0.325
"8457","smorf76034","chr06_1.5",353,33,0,0.2805,14063,14164,13951,14304,6,6,0.275
"8458","smorf76043","chr06_1.7",1572,53,1,0.1011,16319,16480,15431,17003,6,6,0.125
"8459","smorf76051","chr06_1.8",2166,34,0,0.0471,20018,20122,18680,20846,6,6,0.025
"8460","smorf76065","chr06_1.10",3033,31,0,0.0307,25835,25930,25198,28231,6,6,0.025
"8461","smorf76067","chr06_1.10",3033,28,0,0.0277,26297,26383,25198,28231,6,6,0.025
"8462","smorf76068","chr06_1.10",3033,39,0,0.0386,26720,26839,25198,28231,6,6,0.025
"8463","smorf76069","chr06_1.10",3033,49,0,0.0485,26912,27061,25198,28231,6,6,0.025
"8464","smorf76097","chr06_1.14",954,59,0,0.1855,36560,36739,35848,36802,6,6,0.175
"8465","smorf76114","chr06_1.21",989,26,0,0.0789,48152,48232,47744,48733,6,6,0.075
"8466","smorf76149","chr06_1.30",543,28,0,0.1547,65147,65233,64931,65474,6,6,0.175
"8467","smorf76199","chr06_1.37",667,54,2,0.2429,82391,82555,81910,82577,6,6,0.225
"8468","smorf76248","chr06_1.43",1728,26,0,0.0451,97931,98011,97496,99224,6,6,0.025
"8469","smorf76252","chr06_1.43",1728,29,0,0.0503,98420,98509,97496,99224,6,6,0.075
"8470","smorf76275","chr06_1.47",571,31,0,0.1629,103136,103231,103121,103692,6,6,0.175
"8471","smorf76276","chr06_1.47",571,44,1,0.2312,103439,103573,103121,103692,6,6,0.225
"8472","smorf76286","chr06_1.50",178,54,1,0.9101,106235,106399,106230,106408,6,6,0.925
"8473","smorf76352","chr06_1.60",423,26,0,0.1844,130085,130165,129905,130328,6,6,0.175
"8474","smorf76358","chr06_1.61",828,30,0,0.1087,131645,131737,130976,131804,6,6,0.125
"8475","smorf76362","chr06_1.62",224,26,0,0.3482,134327,134407,134291,134515,6,6,0.325
"8476","smorf76398","chr06_1.67",196,44,0,0.6735,146981,147115,146929,147125,6,6,0.675
"8477","smorf76404","chr06_1.70",291,41,0,0.4227,149825,149950,149719,150010,6,6,0.425
"8479","smorf76464","chr06_1.87",611,59,0,0.2897,169655,169834,169302,169913,6,6,0.275
"8480","smorf76482","chr06_1.90",650,56,0,0.2585,176756,176926,176383,177033,6,6,0.275
"8481","smorf76505","chr06_1.94",279,33,0,0.3548,184286,184387,184210,184489,6,6,0.375
"8482","smorf76516","chr06_1.98",1375,26,0,0.0567,193679,193759,193424,194799,6,6,0.075
"8483","smorf7657","chr02_1.422",171,38,0,0.6667,760081,760197,760039,760210,2,2,0.675
"8484","smorf76696","chr06_1.131",979,29,0,0.0889,245774,245863,245153,246132,6,6,0.075
"8485","smorf76708","chr06_1.132",388,28,0,0.2165,248162,248248,248121,248509,6,6,0.225
"8486","smorf76755","chr06_1.139",4523,32,0,0.0212,259895,259993,259420,263943,6,6,0.025
"8487","smorf76760","chr06_1.139",4523,36,0,0.0239,261509,261619,259420,263943,6,6,0.025
"8488","smorf76761","chr06_1.139",4523,56,0,0.0371,261848,262018,259420,263943,6,6,0.025
"8489","smorf76765","chr06_1.139",4523,30,1,0.0199,262250,262342,259420,263943,6,6,0.025
"8490","smorf76768","chr06_1.139",4523,33,0,0.0219,262874,262975,259420,263943,6,6,0.025
"8491","smorf76769","chr06_1.139",4523,34,0,0.0226,263174,263278,259420,263943,6,6,0.025
"8492","smorf76776","chr06_1.140",3834,33,1,0.0258,265487,265588,265213,269047,6,6,0.025
"8493","smorf76779","chr06_1.140",3834,47,0,0.0368,265808,265951,265213,269047,6,6,0.025
"8494","smorf76783","chr06_1.140",3834,41,0,0.0321,266339,266464,265213,269047,6,6,0.025
"8495","smorf76786","chr06_1.140",3834,28,0,0.0219,266795,266881,265213,269047,6,6,0.025
"8496","smorf76798","chr06_1.140",3834,49,0,0.0383,268379,268528,265213,269047,6,6,0.025
"8497","smorf76828","chr06_1.1",1979,30,0,0.0455,7713,7805,7565,9544,6,6,0.025
"8498","smorf76834","chr06_1.1",1979,33,0,0.05,8946,9047,7565,9544,6,6,0.025
"8499","smorf76852","chr06_1.4",669,28,1,0.1256,12462,12548,12259,12928,6,6,0.125
"8500","smorf76864","chr06_1.7",1572,41,1,0.0782,15711,15836,15431,17003,6,6,0.075
"8501","smorf76902","chr06_1.10",3033,37,0,0.0366,25365,25478,25198,28231,6,6,0.025
"8502","smorf76913","chr06_1.10",3033,29,0,0.0287,27711,27800,25198,28231,6,6,0.025
"8503","smorf76914","chr06_1.10",3033,59,0,0.0584,27951,28130,25198,28231,6,6,0.075
"8504","smorf76926","chr06_1.11",428,33,0,0.2313,29721,29822,29629,30057,6,6,0.225
"8505","smorf76950","chr06_1.14",954,51,0,0.1604,36075,36230,35848,36802,6,6,0.175
"8506","smorf76952","chr06_1.14",954,56,0,0.1761,36312,36482,35848,36802,6,6,0.175
"8508","smorf77001","chr06_1.20",159,30,0,0.566,45594,45686,45560,45719,6,6,0.575
"8509","smorf77006","chr06_1.21",989,30,0,0.091,47799,47891,47744,48733,6,6,0.075
"8510","smorf77048","chr06_1.24",287,39,0,0.4077,53010,53129,52972,53259,6,6,0.425
"8511","smorf77055","chr06_1.25",669,27,0,0.1211,55197,55280,54695,55364,6,6,0.125
"8512","smorf7712","chr02_1.428",823,54,0,0.1968,770488,770652,770411,771234,2,2,0.175
"8513","smorf77134","chr06_1.33",683,58,0,0.2548,76641,76817,76145,76828,6,6,0.275
"8514","smorf7714","chr02_1.428",823,52,0,0.1896,771037,771195,770411,771234,2,2,0.175
"8515","smorf77159","chr06_1.37",667,47,0,0.2114,81936,82079,81910,82577,6,6,0.225
"8516","smorf77180","chr06_1.39",612,27,0,0.1324,87432,87515,87232,87844,6,6,0.125
"8517","smorf77181","chr06_1.39",612,72,2,0.3529,87534,87752,87232,87844,6,6,0.375
"8518","smorf77201","chr06_1.42",750,47,1,0.188,95049,95192,95008,95758,6,6,0.175
"8519","smorf77207","chr06_1.43",1728,35,0,0.0608,97968,98075,97496,99224,6,6,0.075
"8520","smorf77208","chr06_1.43",1728,26,0,0.0451,98259,98339,97496,99224,6,6,0.025
"8521","smorf77265","chr06_1.55",1004,30,0,0.0896,114528,114620,113979,114983,6,6,0.075
"8522","smorf77275","chr06_1.61",828,42,0,0.1522,131385,131513,130976,131804,6,6,0.175
"8523","smorf7738","chr02_1.436",129,35,0,0.814,784576,784683,784568,784697,2,2,0.825
"8524","smorf77428","chr06_1.82",319,31,0,0.2915,164880,164975,164740,165059,6,6,0.275
"8525","smorf77437","chr06_1.86",726,38,0,0.157,168531,168647,168489,169215,6,6,0.175
"8526","smorf77449","chr06_1.89",387,36,0,0.2791,174111,174221,173869,174256,6,6,0.275
"8527","smorf7746","chr02_1.437",1931,32,0,0.0497,786532,786630,785069,787000,2,2,0.025
"8528","smorf77462","chr06_1.90",650,26,0,0.12,176487,176567,176383,177033,6,6,0.125
"8529","smorf77473","chr06_1.93",269,46,1,0.513,182901,183041,182849,183118,6,6,0.525
"8530","smorf7755","chr02_1.438",804,53,0,0.1978,788959,789120,788425,789229,2,2,0.175
"8531","smorf77680","chr06_1.128",560,68,0,0.3643,241548,241754,241424,241984,6,6,0.375
"8532","smorf77686","chr06_1.131",979,49,0,0.1502,245271,245420,245153,246132,6,6,0.175
"8533","smorf77688","chr06_1.131",979,37,1,0.1134,245856,245969,245153,246132,6,6,0.125
"8534","smorf77692","chr06_1.132",388,42,0,0.3247,248286,248414,248121,248509,6,6,0.325
"8535","smorf77738","chr06_1.139",4523,30,0,0.0199,260001,260093,259420,263943,6,6,0.025
"8536","smorf77740","chr06_1.139",4523,36,0,0.0239,260304,260414,259420,263943,6,6,0.025
"8537","smorf77741","chr06_1.139",4523,33,0,0.0219,260445,260546,259420,263943,6,6,0.025
"8538","smorf77756","chr06_1.139",4523,46,0,0.0305,262710,262850,259420,263943,6,6,0.025
"8539","smorf77760","chr06_1.139",4523,38,0,0.0252,263340,263456,259420,263943,6,6,0.025
"8540","smorf77772","chr06_1.140",3834,38,0,0.0297,265407,265523,265213,269047,6,6,0.025
"8541","smorf77773","chr06_1.140",3834,32,0,0.025,265599,265697,265213,269047,6,6,0.025
"8542","smorf77777","chr06_1.140",3834,50,0,0.0391,266472,266624,265213,269047,6,6,0.025
"8543","smorf77778","chr06_1.140",3834,49,0,0.0383,266781,266930,265213,269047,6,6,0.025
"8544","smorf77785","chr06_1.140",3834,28,0,0.0219,268935,269021,265213,269047,6,6,0.025
"8545","smorf77795","chr06_1.140",3834,32,0,0.025,268940,269038,265213,269047,6,6,0.025
"8546","smorf77799","chr06_1.140",3834,36,0,0.0282,267866,267976,265213,269047,6,6,0.025
"8547","smorf77800","chr06_1.140",3834,32,0,0.025,267575,267673,265213,269047,6,6,0.025
"8548","smorf77802","chr06_1.140",3834,27,0,0.0211,267365,267448,265213,269047,6,6,0.025
"8549","smorf77808","chr06_1.140",3834,29,0,0.0227,266384,266473,265213,269047,6,6,0.025
"8550","smorf77809","chr06_1.140",3834,46,1,0.036,266198,266338,265213,269047,6,6,0.025
"8551","smorf77812","chr06_1.140",3834,35,0,0.0274,265514,265621,265213,269047,6,6,0.025
"8552","smorf77821","chr06_1.139",4523,36,0,0.0239,263084,263194,259420,263943,6,6,0.025
"8553","smorf77825","chr06_1.139",4523,27,1,0.0179,262430,262513,259420,263943,6,6,0.025
"8556","smorf77887","chr06_1.131",979,34,0,0.1042,245378,245482,245153,246132,6,6,0.125
"8557","smorf77968","chr06_1.113",671,29,0,0.1297,221522,221611,221406,222077,6,6,0.125
"8559","smorf78084","chr06_1.98",1375,27,0,0.0589,194321,194404,193424,194799,6,6,0.075
"8560","smorf7809","chr02_1.442",1600,50,0,0.0938,799942,800094,798516,800116,2,2,0.075
"8561","smorf7810","chr02_1.443",280,36,0,0.3857,800344,800454,800236,800516,2,2,0.375
"8562","smorf78128","chr06_1.94",279,46,1,0.4946,184331,184471,184210,184489,6,6,0.475
"8563","smorf78139","chr06_1.90",650,57,1,0.2631,176465,176638,176383,177033,6,6,0.275
"8564","smorf78149","chr06_1.86",726,34,0,0.1405,169085,169189,168489,169215,6,6,0.125
"8565","smorf78150","chr06_1.86",726,46,0,0.1901,168644,168784,168489,169215,6,6,0.175
"8566","smorf78226","chr06_1.67",196,34,0,0.5204,146987,147091,146929,147125,6,6,0.525
"8567","smorf78312","chr06_1.59",372,27,0,0.2177,123203,123286,123101,123473,6,6,0.225
"8568","smorf78366","chr06_1.47",571,27,1,0.1419,103559,103642,103121,103692,6,6,0.125
"8569","smorf78387","chr06_1.43",1728,42,0,0.0729,98423,98551,97496,99224,6,6,0.075
"8570","smorf78414","chr06_1.37",667,61,1,0.2744,82025,82210,81910,82577,6,6,0.275
"8571","smorf78426","chr06_1.33",683,31,0,0.1362,76274,76369,76145,76828,6,6,0.125
"8572","smorf78473","chr06_1.27",1072,65,0,0.1819,58280,58477,57708,58780,6,6,0.175
"8573","smorf78507","chr06_1.21",989,50,0,0.1517,48095,48247,47744,48733,6,6,0.175
"8574","smorf78508","chr06_1.21",989,40,0,0.1213,47894,48016,47744,48733,6,6,0.125
"8575","smorf7853","chr02_1.448",920,32,0,0.1043,810010,810108,809413,810333,2,2,0.125
"8576","smorf7854","chr02_1.448",920,42,0,0.137,810139,810267,809413,810333,2,2,0.125
"8577","smorf78563","chr06_1.11",428,62,0,0.4346,29714,29902,29629,30057,6,6,0.425
"8578","smorf78574","chr06_1.10",3033,35,0,0.0346,27053,27160,25198,28231,6,6,0.025
"8579","smorf78575","chr06_1.10",3033,29,0,0.0287,26846,26935,25198,28231,6,6,0.025
"8580","smorf78578","chr06_1.10",3033,33,0,0.0326,26564,26665,25198,28231,6,6,0.025
"8581","smorf78579","chr06_1.10",3033,26,0,0.0257,26465,26545,25198,28231,6,6,0.025
"8582","smorf78583","chr06_1.10",3033,27,0,0.0267,25547,25630,25198,28231,6,6,0.025
"8583","smorf78584","chr06_1.10",3033,43,0,0.0425,25355,25486,25198,28231,6,6,0.025
"8584","smorf78612","chr06_1.8",2166,45,0,0.0623,20174,20311,18680,20846,6,6,0.075
"8585","smorf78614","chr06_1.8",2166,37,0,0.0512,19646,19759,18680,20846,6,6,0.075
"8586","smorf78634","chr06_1.7",1572,58,0,0.1107,15536,15712,15431,17003,6,6,0.125
"8587","smorf78644","chr06_1.4",669,27,0,0.1211,12272,12355,12259,12928,6,6,0.125
"8588","smorf78652","chr06_1.1",1979,46,0,0.0697,8873,9013,7565,9544,6,6,0.075
"8589","smorf78653","chr06_1.1",1979,37,1,0.0561,8399,8512,7565,9544,6,6,0.075
"8590","smorf78698","chr06_1.140",3834,55,0,0.043,266914,267081,265213,269047,6,6,0.025
"8591","smorf78704","chr06_1.140",3834,29,0,0.0227,265492,265581,265213,269047,6,6,0.025
"8592","smorf78709","chr06_1.139",4523,59,0,0.0391,263677,263856,259420,263943,6,6,0.025
"8593","smorf78717","chr06_1.139",4523,40,0,0.0265,261739,261861,259420,263943,6,6,0.025
"8594","smorf78726","chr06_1.139",4523,26,0,0.0172,260080,260160,259420,263943,6,6,0.025
"8595","smorf78728","chr06_1.139",4523,28,0,0.0186,259822,259908,259420,263943,6,6,0.025
"8596","smorf78745","chr06_1.135",701,35,0,0.1498,252112,252219,251790,252491,6,6,0.125
"8597","smorf78746","chr06_1.135",701,41,0,0.1755,251875,252000,251790,252491,6,6,0.175
"8599","smorf78833","chr06_1.113",671,47,0,0.2101,221716,221859,221406,222077,6,6,0.225
"8600","smorf78834","chr06_1.113",671,39,0,0.1744,221536,221655,221406,222077,6,6,0.175
"8601","smorf7890","chr02_1.1",443,41,1,0.2777,7928,8053,7733,8176,2,2,0.275
"8602","smorf78988","chr06_1.90",650,40,0,0.1846,176635,176757,176383,177033,6,6,0.175
"8603","smorf7899","chr02_1.5",295,38,0,0.3864,10577,10693,10551,10846,2,2,0.375
"8604","smorf79","chr01_1.7",7781,32,0,0.0123,20428,20526,13744,21525,1,1,0.025
"8605","smorf79027","chr06_1.87",611,33,0,0.162,169630,169731,169302,169913,6,6,0.175
"8606","smorf79028","chr06_1.87",611,37,1,0.1817,169402,169515,169302,169913,6,6,0.175
"8607","smorf79262","chr06_1.55",1004,30,1,0.0896,114850,114942,113979,114983,6,6,0.075
"8608","smorf79263","chr06_1.55",1004,30,0,0.0896,114700,114792,113979,114983,6,6,0.075
"8609","smorf79266","chr06_1.54",1251,48,0,0.1151,111442,111588,111087,112338,6,6,0.125
"8610","smorf79302","chr06_1.47",571,28,0,0.1471,103372,103458,103121,103692,6,6,0.125
"8612","smorf79397","chr06_1.37",667,29,0,0.1304,82210,82299,81910,82577,6,6,0.125
"8614","smorf79424","chr06_1.33",683,44,0,0.1933,76336,76470,76145,76828,6,6,0.175
"8615","smorf79428","chr06_1.32",444,30,0,0.2027,74722,74814,74425,74869,6,6,0.225
"8616","smorf795","chr01_1.108",745,49,1,0.1973,222076,222225,221651,222396,1,1,0.175
"8617","smorf7951","chr02_1.9",562,28,0,0.1495,23627,23713,23535,24097,2,2,0.125
"8618","smorf79533","chr06_1.19",262,46,0,0.5267,44407,44547,44392,44654,6,6,0.525
"8619","smorf79540","chr06_1.17",249,41,1,0.494,42646,42771,42565,42814,6,6,0.475
"8620","smorf79578","chr06_1.14",954,50,0,0.1572,36352,36504,35848,36802,6,6,0.175
"8621","smorf79618","chr06_1.10",3033,42,0,0.0415,27709,27837,25198,28231,6,6,0.025
"8622","smorf79622","chr06_1.10",3033,43,0,0.0425,26506,26637,25198,28231,6,6,0.025
"8623","smorf79627","chr06_1.10",3033,62,0,0.0613,25684,25872,25198,28231,6,6,0.075
"8625","smorf79645","chr06_1.8",2166,46,0,0.0637,19075,19215,18680,20846,6,6,0.075
"8626","smorf79659","chr06_1.7",1572,30,0,0.0573,15976,16068,15431,17003,6,6,0.075
"8627","smorf79686","chr06_1.1",1979,26,0,0.0394,9265,9345,7565,9544,6,6,0.025
"8628","smorf79692","chr06_1.1",1979,34,0,0.0515,8377,8481,7565,9544,6,6,0.075
"8629","smorf79696","chr06_1.1",1979,32,0,0.0485,7792,7890,7565,9544,6,6,0.025
"8630","smorf79736","chr06_1.140",3834,27,1,0.0211,268632,268715,265213,269047,6,6,0.025
"8631","smorf79742","chr06_1.140",3834,32,0,0.025,267645,267743,265213,269047,6,6,0.025
"8632","smorf79745","chr06_1.140",3834,40,0,0.0313,267270,267392,265213,269047,6,6,0.025
"8633","smorf79746","chr06_1.140",3834,59,0,0.0462,266991,267170,265213,269047,6,6,0.025
"8634","smorf79747","chr06_1.140",3834,29,0,0.0227,266583,266672,265213,269047,6,6,0.025
"8635","smorf79754","chr06_1.140",3834,37,0,0.029,265344,265457,265213,269047,6,6,0.025
"8636","smorf79767","chr06_1.139",4523,28,1,0.0186,262998,263084,259420,263943,6,6,0.025
"8637","smorf79768","chr06_1.139",4523,27,0,0.0179,262788,262871,259420,263943,6,6,0.025
"8638","smorf79776","chr06_1.139",4523,37,0,0.0245,260565,260678,259420,263943,6,6,0.025
"8639","smorf79778","chr06_1.139",4523,45,0,0.0298,259893,260030,259420,263943,6,6,0.025
"8640","smorf79914","chr06_1.112",400,31,0,0.2325,220107,220202,220094,220494,6,6,0.225
